sequence,frame_index,mrm_id,ablation_control,retriever_latency_ms,mlp_latency_ms,total_mrm_compute_latency_ms,diagnostic_norm_fingerprint_overhead_ms,total_instrumented_mrm_latency_ms,physical_skip
CarDark,125,MRM1,none,11.221399996429682,2.1671000286005437,13.734599982853979,1.443799992557615,15.18039999064058,False
CarDark,125,MRM2,none,7.963400013977662,2.732799999648705,10.938299994450063,1.4012999890837818,12.342700007138774,False
CarDark,125,MRM3,none,8.139099983964115,2.1502000163309276,10.578799992799759,1.2481999874580652,11.829600000055507,False
CarDark,125,MRM4,none,7.156600011512637,1.9420000026002526,9.329799999250099,1.1476999789010733,10.479799995664507,False
CarDark,125,MRM5,none,6.527199991978705,1.87569999252446,8.652799995616078,1.2826999882236123,9.937599999830127,False
CarDark,125,MRM6,none,5.6403000198770314,1.698100008070469,7.569899986265227,1.1439000081736594,8.715600008144975,False
CarDark,126,MRM1,none,9.481199987931177,2.2514000011142343,12.098300008801743,2.1097999997437,14.23380000051111,False
CarDark,126,MRM2,none,6.8999999784864485,2.22829999984242,9.320300014223903,1.0460999910719693,10.367800015956163,False
CarDark,126,MRM3,none,8.13539998489432,1.5327000000979751,9.887799998978153,1.0755000112112612,10.964999994030222,False
CarDark,126,MRM4,none,6.901699991431087,1.843799982452765,8.976900018751621,1.3626000145450234,10.34160002018325,False
CarDark,126,MRM5,none,8.172200003173202,2.746099984506145,11.168600001838058,1.0850999969989061,12.255599984200671,False
CarDark,126,MRM6,none,7.196399994427338,2.063299994915724,9.483100002398714,1.1521000124048442,10.637200000928715,False
CarDark,127,MRM1,none,8.107700006803498,2.1624999935738742,10.567399993306026,1.4247999934013933,11.994400003459305,False
CarDark,127,MRM2,none,7.446200004778802,2.177700022002682,9.814499993808568,1.049000013154,10.865300020668656,False
CarDark,127,MRM3,none,7.942299998831004,1.5519000007770956,9.70320001943037,0.9985000069718808,10.703600011765957,False
CarDark,127,MRM4,none,6.781999982194975,1.729200012050569,8.744899998418987,1.2886000040452927,10.036200023023412,False
CarDark,127,MRM5,none,6.745299993781373,1.7158999980892986,8.688699977938086,1.123499998357147,9.81419999152422,False
CarDark,127,MRM6,none,10.189900000113994,1.593299995874986,12.030899990350008,0.9973999985959381,13.030100002652034,False
CarDark,128,MRM1,none,9.755999984918162,2.4031999928411096,12.455499992938712,1.0792000102810562,13.537199993152171,False
CarDark,128,MRM2,none,8.431599999312311,1.8050000071525574,10.456199990585446,1.1440000089351088,11.602200014749542,False
CarDark,128,MRM3,none,7.374999986495823,1.9232999766245484,9.549100010190159,1.2722999963443726,10.82310001947917,False
CarDark,128,MRM4,none,7.152400008635595,2.076200005831197,9.432299993932247,1.0332999809179455,10.46739998855628,False
CarDark,128,MRM5,none,5.500100000062957,1.611900021089241,7.318300020415336,1.0614000202622265,8.38139999541454,False
CarDark,128,MRM6,none,5.90720001491718,1.8350000027567148,7.969099999172613,1.1763999937102199,9.147800010396168,False
CarDark,129,MRM1,none,9.813399985432625,2.085400017676875,12.195999996038154,1.153399993199855,13.351100002182648,False
CarDark,129,MRM2,none,9.145199990598485,2.519300003768876,11.99510000878945,1.743400003761053,13.74029999715276,False
CarDark,129,MRM3,none,6.045300018740818,1.738799997838214,8.019600005354732,1.361000002361834,9.389099985128269,False
CarDark,129,MRM4,none,8.088400005362928,1.9850000098813325,10.285099997418001,1.258800009964034,11.546399997314438,False
CarDark,129,MRM5,none,6.419600016670302,1.8828000174835324,8.545700024114922,1.168000017059967,9.715599997434765,False
CarDark,129,MRM6,none,7.113700004993007,2.377400000113994,9.708600002340972,1.1036000214517117,10.81419998081401,False
CarDark,130,MRM1,none,9.685500001069158,1.8628999823704362,11.844499997096136,1.43269999534823,13.279199978569523,False
CarDark,130,MRM2,none,7.282599981408566,1.6696999955456704,9.18449999880977,1.131800003349781,10.317999986000359,False
CarDark,130,MRM3,none,6.034899997757748,2.301100001204759,8.597000007284805,1.3892999850213528,9.988600009819493,False
CarDark,130,MRM4,none,6.904500012751669,1.8486999906599522,8.977899997262284,1.0417999874334782,10.0215999991633,False
CarDark,130,MRM5,none,6.382899999152869,1.3549999857787043,7.90880000567995,1.1543000000528991,9.064799989573658,False
CarDark,130,MRM6,none,7.381500006886199,2.048299997113645,9.698699985165149,1.3627999869640917,11.063399986596778,False
CarDark,131,MRM1,none,11.401700001442805,2.455200010444969,14.232700021238998,1.5330000023823231,15.768300014315173,False
CarDark,131,MRM2,none,10.388299997430295,3.242800012230873,13.933599984738976,1.1510000040289015,15.086600003996864,False
CarDark,131,MRM3,none,6.291500001680106,1.6299999842885882,8.1754999991972,0.9811000199988484,9.157999971648678,False
CarDark,131,MRM4,none,6.298199994489551,1.3159000081941485,7.793400000082329,0.9775000216905028,8.772699977271259,False
CarDark,131,MRM5,none,6.843200011644512,2.3638999846298248,9.452300000702962,1.12449997686781,10.57869999203831,False
CarDark,131,MRM6,none,6.1916999984532595,1.7376000178046525,8.156799973221496,1.1200000008102506,9.278499986976385,False
CarDark,132,MRM1,none,9.496399987256154,2.515000000130385,12.398399994708598,1.2306999997235835,13.631399982841685,False
CarDark,132,MRM2,none,6.902499997522682,1.1685999925248325,8.241200004704297,1.007299986667931,9.250000002793968,False
CarDark,132,MRM3,none,5.467799986945465,0.9994999854825437,6.613600009586662,0.8862999966368079,7.501499989302829,False
CarDark,132,MRM4,none,6.590300006791949,2.0117000094614923,8.840299997245893,1.2294000189285725,10.072300006868318,False
CarDark,132,MRM5,none,5.159100022865459,1.5445000026375055,6.896200007759035,1.0654000216163695,7.963300013216212,False
CarDark,132,MRM6,none,8.57860001269728,2.0975999941583723,10.955500009004027,1.6952000150922686,12.653100013267249,False
CarDark,133,MRM1,none,9.034199989400804,2.773399988655001,12.259400013135746,2.304800000274554,14.567600010195747,False
CarDark,133,MRM2,none,6.827700010035187,1.4577999827452004,8.472899993648753,1.2176000163890421,9.6925999969244,False
CarDark,133,MRM3,none,6.3916000071913,1.6805999912321568,8.296500018332154,1.319700008025393,9.61850001476705,False
CarDark,133,MRM4,none,9.469199983868748,2.1564000053331256,11.865600012242794,1.412999990861863,13.280100014526397,False
CarDark,133,MRM5,none,7.068999984767288,1.663700008066371,8.958499995060265,1.176000019768253,10.13699997565709,False
CarDark,133,MRM6,none,8.970100025180727,2.746599988313392,12.0545000245329,1.1300000187475234,13.187400007154793,False
CarDark,134,MRM1,none,9.280300000682473,2.767899975879118,12.387399998260662,2.7227000100538135,15.113100002054125,False
CarDark,134,MRM2,none,7.089199993060902,1.2750000169035047,8.5949000203982,1.0494000161997974,9.646300022723153,False
CarDark,134,MRM3,none,6.765900005120784,2.1958999859634787,9.176199993817136,0.985099992249161,10.162999999010935,False
CarDark,134,MRM4,none,9.628600004361942,3.0796999926678836,12.9878000007011,1.7518999811727554,14.742600003955886,False
CarDark,134,MRM5,none,9.539099992252886,1.566400023875758,11.315800016745925,1.028099999530241,12.345499999355525,False
CarDark,134,MRM6,none,10.161899990634993,2.8433999978005886,13.38930000201799,1.2981999898329377,14.690700016217306,False
CarDark,135,MRM1,none,11.238899984164163,1.9871999975293875,13.553400000091642,1.2845999735873193,14.840099989669397,False
CarDark,135,MRM2,none,7.838500023353845,2.3790000122971833,10.482099984074011,2.9852000006940216,13.470399979269132,False
CarDark,135,MRM3,none,9.921799995936453,1.359199988655746,11.44830000703223,1.2488999927882105,12.698500009719282,False
CarDark,135,MRM4,none,7.4831999954767525,1.9069999980274588,9.628200001316145,1.1100999836344272,10.74019999941811,False
CarDark,135,MRM5,none,7.10430002072826,1.8786000146064907,9.21399999060668,1.258500007679686,10.474499984411523,False
CarDark,135,MRM6,none,7.314499991480261,1.6349999932572246,9.161399997537956,1.0819000017363578,10.244900011457503,False
CarDark,136,MRM1,none,10.294299980159849,3.0741000082343817,13.77299998421222,2.5311000063084066,16.30669998121448,False
CarDark,136,MRM2,none,7.707699987804517,2.8956999885849655,10.860000009415671,1.431700016837567,12.295100023038685,False
CarDark,136,MRM3,none,7.738800020888448,1.8683999951463193,9.850599977653474,1.0957999911624938,10.948399984044954,False
CarDark,136,MRM4,none,6.78429999970831,1.8640999915078282,8.878499997081235,1.0868000099435449,9.967399993911386,False
CarDark,136,MRM5,none,9.936299989931285,1.6111000149976462,11.734700005035847,1.0845999931916595,12.820800009649247,False
CarDark,136,MRM6,none,7.45089998235926,2.457700000377372,10.258399997837842,1.0519000061322004,11.312199989333749,False
CarDark,137,MRM1,none,8.445999992545694,1.9669999892357737,10.70019998587668,1.694700011285022,12.397199985571206,False
CarDark,137,MRM2,none,7.338499999605119,2.4127000069711357,10.040499997558072,1.8133000121451914,11.856199998874217,False
CarDark,137,MRM3,none,8.665200002724305,1.7130999767687172,10.566400014795363,0.965600018389523,11.533700017025694,False
CarDark,137,MRM4,none,6.800799979828298,1.8252000154461712,8.841200004098937,1.1020000092685223,9.945300000254065,False
CarDark,137,MRM5,none,7.093000021995977,2.5141999940387905,9.969900012947619,1.2902000162284821,11.263000022154301,False
CarDark,137,MRM6,none,5.965300020761788,1.6032000130508095,7.777200022246689,1.560300006531179,9.34010001947172,False
CarDark,138,MRM1,none,11.130099999718368,2.393599977949634,13.910300011048093,1.348099991446361,15.261100023053586,False
CarDark,138,MRM2,none,7.942500000353903,1.9415999995544553,10.144900006707758,1.0220000112894922,11.168800003360957,False
CarDark,138,MRM3,none,6.387800007360056,1.7644000181462616,8.387000008951873,1.0817000002134591,9.470599994529039,False
CarDark,138,MRM4,none,7.3825000145006925,1.4897999935783446,9.067099977983162,1.5675000031478703,10.63649999559857,False
CarDark,138,MRM5,none,6.4996999863069504,1.959099987288937,8.703700004843995,1.153800025349483,9.860199992544949,False
CarDark,138,MRM6,none,6.25679999939166,1.7756999877747148,8.239999995566905,0.9857999975793064,9.227800008375198,False
CarDark,139,MRM1,none,11.444699979620054,2.556799998274073,14.358699991134927,1.50379998376593,15.86509999469854,False
CarDark,139,MRM2,none,9.289400011766702,2.9805000231135637,12.586500000907108,2.2129999997559935,14.802200021222234,False
CarDark,139,MRM3,none,7.714100007433444,1.545099978102371,9.470699995290488,0.9542999905534089,10.426599998027086,False
CarDark,139,MRM4,none,5.894000001717359,1.6023999778553843,7.8335000143852085,0.9417000110261142,8.776900009252131,False
CarDark,139,MRM5,none,6.463700003223494,1.7036999925039709,8.43170000007376,1.144499983638525,9.579000005032867,False
CarDark,139,MRM6,none,6.6049999732058495,1.6841000178828835,8.497900009388104,1.473200012696907,9.973300009733066,False
CarDark,140,MRM1,none,9.135800006333739,2.0256999996490777,11.452600010670722,1.4885999844409525,12.944000016432256,False
CarDark,140,MRM2,none,6.1913999961689115,1.658499997574836,8.05699999909848,1.0104999819304794,9.069399995496497,False
CarDark,140,MRM3,none,9.445900010177866,1.7188999918289483,11.452500009909272,1.1497000232338905,12.604199990164489,False
CarDark,140,MRM4,none,7.415100000798702,1.6416999860666692,9.269800008041784,0.8551999926567078,10.126400011358783,False
CarDark,140,MRM5,none,5.580500001087785,1.6264999867416918,7.450100005371496,1.0910999844782054,8.54300000355579,False
CarDark,140,MRM6,none,6.3630999939050525,1.732900011120364,8.317400002852082,1.1123000003863126,9.431599988602102,False
CarDark,141,MRM1,none,8.534199994755909,1.9017999875359237,10.717099998146296,1.2978000158909708,12.01730000320822,False
CarDark,141,MRM2,none,6.443899997975677,1.6428999952040613,8.323499991092831,1.0516000038478523,9.37710001016967,False
CarDark,141,MRM3,none,6.453800015151501,1.9234000064898282,8.611799974460155,1.2684999965131283,9.88219998544082,False
CarDark,141,MRM4,none,5.643199983751401,1.8994999991264194,7.742000016150996,1.0099000064656138,8.753900008741766,False
CarDark,141,MRM5,none,6.978000019444153,1.6247000021394342,8.835599990561604,1.050299993949011,9.8881000012625,False
CarDark,141,MRM6,none,7.965500000864267,1.7443000106140971,9.93559998460114,1.1180000146850944,11.055499984649941,False
CarDark,142,MRM1,none,8.411299990257248,1.8954999977722764,10.577900015050545,1.4470999885816127,12.027400021906942,False
CarDark,142,MRM2,none,6.208800012245774,1.5376000083051622,7.941699994262308,1.0181999823544174,8.961999992607161,False
CarDark,142,MRM3,none,6.2089999846648425,1.7009000002872199,8.151499991072342,1.0392999975010753,9.192700003040954,False
CarDark,142,MRM4,none,6.097200006479397,1.9277999817859381,8.313600003020838,1.0443999781273305,9.36080000246875,False
CarDark,142,MRM5,none,5.689500016160309,1.5377000090666115,7.428499986417592,0.9966999932657927,8.42729999567382,False
CarDark,142,MRM6,none,7.514800003264099,1.8905999895650893,9.649299987358972,1.425599999492988,11.076800001319498,False
CarDark,143,MRM1,none,7.6630000257864594,1.9530999998096377,9.895399998640642,1.1626000050455332,11.059799988288432,False
CarDark,143,MRM2,none,6.606599985389039,1.8959000008180737,8.762999990722165,1.2426000030245632,10.007699980633333,False
CarDark,143,MRM3,none,5.217600002652034,1.2981000181753188,6.696899974485859,0.9069000079762191,7.604899990838021,False
CarDark,143,MRM4,none,6.3498000090476125,1.6650999896228313,8.228100021369755,1.174500008346513,9.404400014318526,False
CarDark,143,MRM5,none,6.97389998822473,1.5375000075437129,8.718600001884624,1.115799997933209,9.83650001580827,False
CarDark,143,MRM6,none,6.1892000085208565,1.599499984877184,7.960299990372732,1.072499988367781,9.03469999320805,False
CarDark,144,MRM1,none,5.73980002081953,1.7701000033412129,7.803399988915771,1.225699990754947,9.030799992615357,False
CarDark,144,MRM2,none,5.315199989126995,1.7896000063046813,7.330499996896833,1.0421999904792756,8.374700002605096,False
CarDark,144,MRM3,none,6.641499989200383,2.1031999785918742,8.986900007585064,0.9120999893639237,9.901099983835593,False
CarDark,144,MRM4,none,5.084199976408854,1.4158000121824443,6.671600014669821,0.9632000001147389,7.636900001671165,False
CarDark,144,MRM5,none,6.477299990365282,1.7422999953851104,8.444699982646853,1.105600007576868,9.552100003929809,False
CarDark,144,MRM6,none,6.848699995316565,1.8354000058025122,8.902399975340813,1.1295999865978956,10.034199978690594,False
CarDark,145,MRM1,none,8.239999995566905,1.8414999940432608,10.330999997677281,1.4158999838400632,11.748699995223433,False
CarDark,145,MRM2,none,8.694799995282665,1.4236000133678317,10.353699995903298,0.9936999995261431,11.3489999785088,False
CarDark,145,MRM3,none,7.262300001457334,2.3816000029910356,9.942600008798763,1.3633999915327877,11.30760001251474,False
CarDark,145,MRM4,none,4.852799989748746,1.5662999940104783,6.621499982429668,1.0781000019051135,7.702100003371015,False
CarDark,145,MRM5,none,5.8815000229515135,1.7545000009704381,7.8551000042352825,1.272600027732551,9.12969998898916,False
CarDark,145,MRM6,none,7.515399978728965,1.3719999988097697,9.066300000995398,1.0580999951343983,10.126100009074435,False
CarScale,81,MRM1,none,12.394599994877353,2.0201999868731946,14.719300001161173,1.4930999896023422,16.21490000979975,False
CarScale,81,MRM2,none,11.593800008995458,2.522599999792874,14.408000017283484,1.1128000041935593,15.523400012170896,False
CarScale,81,MRM3,none,12.464200000977144,2.693000016734004,15.452500025276095,1.4226000057533383,16.877500020200387,False
CarScale,81,MRM4,none,10.189299995545298,4.258999979356304,14.845899975625798,2.157400012947619,17.00729998992756,False
CarScale,81,MRM5,none,11.725999996997416,2.1536999847739935,14.196000003721565,1.2596000160556287,15.458000008948147,False
CarScale,81,MRM6,none,8.119899983284995,5.023199977586046,13.574899989180267,1.3933000154793262,14.971799973864108,False
CarScale,82,MRM1,none,12.671200005570427,3.43290000455454,16.545599995879456,1.8214999872725457,18.369400000665337,False
CarScale,82,MRM2,none,10.070700023788959,2.2933000000193715,12.714099982986227,1.2835999950766563,14.000299997860566,False
CarScale,82,MRM3,none,9.605800005374476,3.0319000070448965,12.922099995194003,1.056700013577938,13.980699994135648,False
CarScale,82,MRM4,none,10.038399981567636,2.3378999903798103,12.679200008278713,1.3807000068482012,14.062600006582215,False
CarScale,82,MRM5,none,9.205399983329698,2.0565999730024487,11.539400002220646,1.2310999736655504,12.77279999339953,False
CarScale,82,MRM6,none,11.377500020898879,2.0401999936439097,13.731300015933812,1.869500003522262,15.603800013195723,False
CarScale,83,MRM1,none,13.827499991748482,2.878900006180629,17.048400011844933,1.6054000006988645,18.657000007806346,False
CarScale,83,MRM2,none,8.334899990586564,2.056299999821931,10.650999989593402,1.1505000002216548,11.803600005805492,False
CarScale,83,MRM3,none,8.086299989372492,1.7027999856509268,10.012899991124868,0.9607999818399549,10.97569998819381,False
CarScale,83,MRM4,none,6.612899975152686,1.566499995533377,8.399400016060099,1.050899998517707,9.452500002225861,False
CarScale,83,MRM5,none,8.814299973892048,2.5289000186603516,11.603299994021654,1.6054000006988645,13.211599987698719,False
CarScale,83,MRM6,none,9.044199978234246,2.5178999931085855,11.82919999700971,1.681400026427582,13.512999983504415,False
CarScale,84,MRM1,none,9.547900001052767,1.9339999998919666,11.78619998972863,1.514899980975315,13.30319998669438,False
CarScale,84,MRM2,none,10.810400010086596,2.7142000035382807,13.881599996238947,1.5625999949406832,15.446700010215864,False
CarScale,84,MRM3,none,8.383400010643527,2.662699989741668,11.448800010839477,1.5949000080581754,13.046900014160201,False
CarScale,84,MRM4,none,6.621600012294948,1.5999999886844307,8.445299987215549,1.1888000008184463,9.637399984057993,False
CarScale,84,MRM5,none,7.415799977025017,2.004200010560453,9.684999997261912,1.2356000079307705,10.923300025751814,False
CarScale,84,MRM6,none,8.315600018249825,2.584899979410693,11.268000002019107,1.5790000034030527,12.849699996877462,False
CarScale,85,MRM1,none,12.985599983949214,2.5929999828804284,15.956599992932752,2.5949000264517963,18.55389997945167,False
CarScale,85,MRM2,none,7.973400002811104,1.6052999999374151,9.746700001414865,2.11719999788329,11.86609998694621,False
CarScale,85,MRM3,none,10.704099986469373,2.4963000032585114,13.545199995860457,1.345900003798306,14.893499988829717,False
CarScale,85,MRM4,none,6.364500004565343,1.7983999860007316,8.442299993475899,1.0941000073216856,9.53849998768419,False
CarScale,85,MRM5,none,7.543999992776662,1.9779999856837094,9.765399998286739,1.2125000066589564,10.980599996400997,False
CarScale,85,MRM6,none,7.389199978206307,1.9805000047199428,9.612199995899573,1.6290000057779253,11.243499990087003,False
CarScale,86,MRM1,none,13.908699998864904,2.4966000055428594,16.713100019842386,1.5011999930720776,18.216900003608316,False
CarScale,86,MRM2,none,9.29859999450855,2.460100018652156,12.14320000144653,1.3308999768923968,13.477100001182407,False
CarScale,86,MRM3,none,7.227499998407438,2.9147000168450177,10.821899981237948,0.8480999968014657,11.671699990984052,False
CarScale,86,MRM4,none,4.9885000044014305,1.0165999992750585,6.17239999701269,0.8322999929077923,7.005899999057874,False
CarScale,86,MRM5,none,6.824700016295537,1.7896999779623002,8.848700002999976,1.2076999992132187,10.0584999890998,False
CarScale,86,MRM6,none,6.832199986092746,1.811399997677654,8.876600011717528,1.1922999983653426,10.071099997730926,False
CarScale,87,MRM1,none,10.1637999759987,2.1906000038143247,12.719100021058694,1.3540000072680414,14.075600018259138,False
CarScale,87,MRM2,none,7.167600007960573,1.7649999936111271,9.152199985692278,1.2212999863550067,10.375799989560619,False
CarScale,87,MRM3,none,7.0773000188637525,1.3839000021107495,8.662100008223206,0.9929999941959977,9.657299990067258,False
CarScale,87,MRM4,none,5.733400001190603,1.5273000171873719,7.457100000465289,0.9398999973200262,8.398600009968504,False
CarScale,87,MRM5,none,6.489299994427711,1.7597000114619732,8.475999988149852,1.1307999957352877,9.608899999875575,False
CarScale,87,MRM6,none,7.218200014904141,1.4521999983116984,8.879400003934279,1.087700016796589,9.968900005333126,False
CarScale,88,MRM1,none,7.93260001228191,1.9320999854244292,10.16840001102537,1.360700000077486,11.530999996466562,False
CarScale,88,MRM2,none,7.558699988294393,1.8233000009786338,9.623399993870407,1.1386999976821244,10.76390000525862,False
CarScale,88,MRM3,none,7.368899998255074,1.879099989309907,9.539099992252886,0.8806999830994755,10.421299986774102,False
CarScale,88,MRM4,none,6.540900008985773,1.7715999856591225,8.532100007869303,1.0030999837908894,9.53710000612773,False
CarScale,88,MRM5,none,6.097999983467162,1.6824000049382448,8.015700004762039,1.1211999808438122,9.139000001596287,False
CarScale,88,MRM6,none,6.303700007265434,1.7425999976694584,8.278399996925145,1.1402000091038644,9.420999995199963,False
CarScale,89,MRM1,none,8.19029999547638,1.778100006049499,10.238799994112924,1.1723999923560768,11.413300002459437,False
CarScale,89,MRM2,none,6.821599992690608,1.7365000094287097,8.78289999673143,1.0599000088404864,9.844700020039454,False
CarScale,89,MRM3,none,6.6291000111959875,1.7266999930143356,8.588400000007823,1.1021000100299716,9.692499996162951,False
CarScale,89,MRM4,none,7.95319999451749,1.831499976105988,10.016499989433214,1.0473000002093613,11.065599974244833,False
CarScale,89,MRM5,none,6.858200009446591,2.1831000049132854,9.35790000949055,1.3187000004108995,10.67930000135675,False
CarScale,89,MRM6,none,7.646799989743158,1.7422999953851104,9.611799992853776,1.1266000219620764,10.740499972598627,False
CarScale,90,MRM1,none,8.047299983445555,1.7399000062141567,10.072300006868318,1.2564999924506992,11.330699984682724,False
CarScale,90,MRM2,none,4.867500014370307,1.1091999767813832,6.143500009784475,0.9999000176321715,7.145100011257455,False
CarScale,90,MRM3,none,5.748799972934648,1.5189999830909073,7.479399995645508,0.9667999984230846,8.447700005490333,False
CarScale,90,MRM4,none,6.967099994653836,1.7871999880298972,8.987100009107962,1.0727000189945102,10.062199988169596,False
CarScale,90,MRM5,none,5.765199981397018,1.7567000177223235,7.742399990092963,1.1910999892279506,8.93559999531135,False
CarScale,90,MRM6,none,6.347899994580075,1.7013000033330172,8.278099994640797,1.1297999881207943,9.410300001036376,False
CarScale,91,MRM1,none,7.1595000044908375,1.8935000116471201,9.332199988421053,1.2817000097129494,10.61569998273626,False
CarScale,91,MRM2,none,6.245399999897927,1.6216000076383352,8.094500022707507,0.9934999980032444,9.08970000455156,False
CarScale,91,MRM3,none,6.833599996753037,1.5376000083051622,8.58590001007542,1.0258000111207366,9.613300004275516,False
CarScale,91,MRM4,none,6.541900016600266,1.8561000179033726,8.58429999789223,0.9587999957147986,9.545100008836016,False
CarScale,91,MRM5,none,6.145299994386733,1.706100010778755,8.068399998592213,1.1042999976780266,9.174700011499226,False
CarScale,91,MRM6,none,6.884800008265302,1.3922000071033835,8.460699988063425,1.0615999926812947,9.52379999216646,False
CarScale,92,MRM1,none,8.002999995369464,1.8893000087700784,10.22460000240244,1.3524999958463013,11.579300015000626,False
CarScale,92,MRM2,none,5.879900010768324,1.644300005864352,7.733300008112565,1.061699993442744,8.797199989203364,False
CarScale,92,MRM3,none,6.936699996003881,1.7550000047776848,8.911299984902143,0.9207999974023551,9.833699994487688,False
CarScale,92,MRM4,none,6.284500006586313,1.7553000070620328,8.270699996501207,1.044700009515509,9.317700023530051,False
CarScale,92,MRM5,none,6.174599984660745,2.1683000086341053,8.634600002551451,1.810799993108958,10.449200024595484,False
CarScale,92,MRM6,none,6.642599997576326,1.4742999919690192,8.328600000822917,1.0821000032592565,9.41260001854971,False
CarScale,93,MRM1,none,8.216399990487844,1.8684999959077686,10.409399983473122,1.2984999921172857,11.710099992342293,False
CarScale,93,MRM2,none,8.757100004004315,2.4400999827776104,11.491499986732379,1.240199984749779,12.735099997371435,False
CarScale,93,MRM3,none,5.831400019815192,1.7228999931830913,7.756899984087795,1.026500016450882,8.785299985902384,False
CarScale,93,MRM4,none,6.912599987117574,1.7850000003818423,8.931999997003004,1.20749999769032,10.142199986148626,False
CarScale,93,MRM5,none,6.48789998376742,1.5289000002667308,8.22750001680106,1.1344000231474638,9.363399993162602,False
CarScale,93,MRM6,none,6.0646999918390065,2.245799987576902,8.525800018105656,1.0085999965667725,9.536400000797585,False
CarScale,94,MRM1,none,6.89089999650605,1.7438999784644693,8.886400028131902,1.6805000195745379,10.569400008535013,False
CarScale,94,MRM2,none,8.06569997803308,1.6030999831855297,9.931000007782131,1.0193000198341906,10.95200001145713,False
CarScale,94,MRM3,none,6.602700013900176,1.899700000649318,8.744899998418987,1.2777000083588064,10.02450002124533,False
CarScale,94,MRM4,none,6.634799996390939,1.7328999820165336,8.589999983087182,1.1018000077456236,9.69399997848086,False
CarScale,94,MRM5,none,5.534199997782707,1.591400010511279,7.334500027354807,1.10530000529252,8.441800018772483,False
CarScale,94,MRM6,none,6.783699995139614,1.7872000171337277,8.784200006630272,1.1079999967478216,9.89410001784563,False
CarScale,95,MRM1,none,8.22449999395758,1.8396999803371727,10.370700008934364,1.3484999944921583,11.721199989551678,False
CarScale,95,MRM2,none,6.487400009064004,1.6266999882645905,8.328399999300018,1.0506999969948083,9.381299983942881,False
CarScale,95,MRM3,none,5.9738999989349395,1.6740999999456108,7.856900017941371,1.6355999978259206,9.495800011791289,False
CarScale,95,MRM4,none,6.777900009183213,1.7552000063005835,8.753500005695969,1.0722999868448824,9.827900008531287,False
CarScale,95,MRM5,none,6.601100001716986,1.4457000070251524,8.258700021542609,1.0180000099353492,9.278700017603114,False
CarScale,95,MRM6,none,8.193999994546175,1.806499989470467,10.293400002410635,1.0384000197518617,11.333700007526204,False
CarScale,96,MRM1,none,9.846299974014983,2.3099999816622585,12.468900007661432,1.23720002011396,13.708000013139099,False
CarScale,96,MRM2,none,8.194099995307624,1.2809000036213547,9.699200018076226,1.0254000080749393,10.726700013037771,False
CarScale,96,MRM3,none,7.185599999502301,1.7526000156067312,9.198699990520254,1.0352999961469322,10.236199974315241,False
CarScale,96,MRM4,none,7.240800012368709,1.6940000059548765,9.257900004740804,1.035100023727864,10.294899984728545,False
CarScale,96,MRM5,none,5.6105999974533916,2.224500000011176,8.065700007136911,1.2200000055599958,9.28830000339076,False
CarScale,96,MRM6,none,6.404499989002943,1.7100000113714486,8.386500005144626,1.1294000141788274,9.51780000468716,False
CarScale,97,MRM1,none,10.090600000694394,2.421600016532466,12.83520000288263,1.4529000036418438,14.290799997979775,False
CarScale,97,MRM2,none,8.017800020752475,1.6905000084079802,9.92089998908341,1.0620999964885414,10.985000000800937,False
CarScale,97,MRM3,none,5.753799981903285,1.519799989182502,7.459600019501522,1.0174000053666532,8.478800009470433,False
CarScale,97,MRM4,none,6.364000000758097,1.8125000060535967,8.407899993471801,1.0623000271152705,9.472199977608398,False
CarScale,97,MRM5,none,8.007600001292303,2.581799984909594,10.914600017713383,2.084800013108179,13.001400016946718,False
CarScale,97,MRM6,none,8.217800001148134,1.7740000039339066,10.22460000240244,1.129399985074997,11.356100003467873,False
CarScale,98,MRM1,none,10.106499976245686,1.7144999874290079,12.114100012695417,1.2126999790780246,13.329100009286776,False
CarScale,98,MRM2,none,9.398299996973947,2.1427000174298882,11.830900009954348,1.1495000217109919,12.982499989448115,False
CarScale,98,MRM3,none,6.605300004594028,2.2157999919727445,9.062500001164153,1.4907000004313886,10.555300017585978,False
CarScale,98,MRM4,none,6.161099998280406,1.292700006160885,7.643999997526407,0.9055999980773777,8.552000013878569,False
CarScale,98,MRM5,none,8.373499993467703,1.9146999984513968,10.563599993474782,1.5814999933354557,12.146599998231977,False
CarScale,98,MRM6,none,7.3970000084955245,1.5925000188872218,9.193000005325302,1.0486000101082027,10.243100026855245,False
CarScale,99,MRM1,none,7.914399990113452,3.525200008880347,11.736000014934689,1.4505000144708902,13.189499994041398,False
CarScale,99,MRM2,none,8.902200002921745,1.747400005115196,10.89420000789687,1.0720000136643648,11.968200007686391,False
CarScale,99,MRM3,none,7.33979998040013,1.7385999963153154,9.316899988334626,1.0583999974187464,10.380299994722009,False
CarScale,99,MRM4,none,7.651899999473244,1.646199991228059,9.506600006716326,1.030800020089373,10.539199982304126,False
CarScale,99,MRM5,none,6.527499994263053,1.9357999844942242,8.722700004000217,1.275199989322573,10.000500013120472,False
CarScale,99,MRM6,none,6.566800002474338,1.6951000143308192,8.491500018863007,1.5978000010363758,10.09120000526309,False
CarScale,100,MRM1,none,8.399400016060099,2.464499993948266,11.180800007423386,1.6149000148288906,12.799000018276274,False
