pair_id,side,sequence,frame_index,condition,repetition,execution_order,model_forward_ms,peak_allocated_bytes,peak_reserved_bytes,batch_size,dtype,diagnostic_logging,record_call_counts,physical_skip
R3-D01,control,David3,213,whole_mrm1_physical_skip,3,59,300.3320999996504,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,214,whole_mrm1_physical_skip,3,59,287.6839000018663,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,215,whole_mrm1_physical_skip,3,59,295.2298000018345,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,216,whole_mrm1_physical_skip,3,59,285.2688999992097,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,217,whole_mrm1_physical_skip,3,59,246.00469999859342,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,218,whole_mrm1_physical_skip,3,59,237.99390000203857,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,219,whole_mrm1_physical_skip,3,59,247.8484999955981,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,220,whole_mrm1_physical_skip,3,59,239.43950000102632,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,221,whole_mrm1_physical_skip,3,59,235.17749999882653,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,222,whole_mrm1_physical_skip,3,59,233.3308999950532,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,223,whole_mrm1_physical_skip,3,59,228.53079999913462,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,224,whole_mrm1_physical_skip,3,59,221.6167000005953,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,225,whole_mrm1_physical_skip,3,59,221.03270000661723,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,226,whole_mrm1_physical_skip,3,59,238.0496999976458,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,227,whole_mrm1_physical_skip,3,59,229.8783000005642,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,228,whole_mrm1_physical_skip,3,59,245.49049999768613,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,229,whole_mrm1_physical_skip,3,59,267.01429999957327,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,230,whole_mrm1_physical_skip,3,59,272.4891999969259,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,231,whole_mrm1_physical_skip,3,59,270.7386000038241,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,232,whole_mrm1_physical_skip,3,59,238.88389999774517,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,233,whole_mrm1_physical_skip,3,59,228.339599998435,142538240,167772160,1,torch.float32,False,False,True
R3-D01,control,David3,195,baseline,3,60,243.93309999868507,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,196,baseline,3,60,239.5595999987563,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,197,baseline,3,60,223.74189999391092,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,198,baseline,3,60,226.6248000014457,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,199,baseline,3,60,244.11770000006072,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,200,baseline,3,60,265.03589999629185,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,201,baseline,3,60,260.12210000044433,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,202,baseline,3,60,242.70219999743858,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,203,baseline,3,60,222.7201999994577,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,204,baseline,3,60,232.43379999621538,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,205,baseline,3,60,242.86819999542786,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,206,baseline,3,60,255.0653000071179,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,207,baseline,3,60,285.10300000198185,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,208,baseline,3,60,265.6598000030499,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,209,baseline,3,60,230.46449999674223,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,210,baseline,3,60,246.37830000574468,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,211,baseline,3,60,212.10730000166222,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,212,baseline,3,60,225.8880000008503,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,213,baseline,3,60,250.1018999973894,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,214,baseline,3,60,225.411699997494,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,215,baseline,3,60,241.22750000242377,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,216,baseline,3,60,259.37680000060936,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,217,baseline,3,60,258.00499999604654,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,218,baseline,3,60,272.91459999833023,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,219,baseline,3,60,228.89299999951618,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,220,baseline,3,60,241.60269999993034,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,221,baseline,3,60,273.4834000002593,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,222,baseline,3,60,293.26790000050096,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,223,baseline,3,60,326.50699999794597,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,224,baseline,3,60,268.5727999996743,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,225,baseline,3,60,239.2275999955018,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,226,baseline,3,60,231.011199997738,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,227,baseline,3,60,228.18420000112383,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,228,baseline,3,60,235.64780000015162,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,229,baseline,3,60,216.39760000107344,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,230,baseline,3,60,219.55339999840362,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,231,baseline,3,60,222.7366000006441,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,232,baseline,3,60,221.24810000241268,142538240,167772160,1,torch.float32,False,False,False
R3-D01,control,David3,233,baseline,3,60,220.12209999957122,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,245,baseline,1,61,234.6733000013046,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,246,baseline,1,61,243.5840999969514,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,247,baseline,1,61,224.7683000023244,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,248,baseline,1,61,225.19720000127563,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,249,baseline,1,61,222.02220000326633,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,250,baseline,1,61,218.63550000125542,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,251,baseline,1,61,237.64000000664964,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,252,baseline,1,61,228.4765000003972,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,253,baseline,1,61,215.74099999997998,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,254,baseline,1,61,230.0948000047356,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,255,baseline,1,61,222.86150000581983,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,256,baseline,1,61,230.4848999992828,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,257,baseline,1,61,230.33159999613417,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,258,baseline,1,61,339.55179999611573,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,259,baseline,1,61,238.7001999959466,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,260,baseline,1,61,258.9384999955655,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,261,baseline,1,61,257.94410000526113,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,262,baseline,1,61,265.97729999775765,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,263,baseline,1,61,245.1848000055179,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,264,baseline,1,61,249.94660000083968,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,265,baseline,1,61,265.2624999973341,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,266,baseline,1,61,259.61800000368385,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,267,baseline,1,61,238.88070000248263,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,268,baseline,1,61,223.95829999732086,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,269,baseline,1,61,223.6466999966069,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,245,whole_mrm1_physical_skip,1,62,208.7212999977055,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,246,whole_mrm1_physical_skip,1,62,210.85650000168243,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,247,whole_mrm1_physical_skip,1,62,211.62700000422774,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,248,whole_mrm1_physical_skip,1,62,206.68770000338554,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,249,whole_mrm1_physical_skip,1,62,198.47719999961555,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,250,whole_mrm1_physical_skip,1,62,213.62530000624247,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,251,whole_mrm1_physical_skip,1,62,219.95919999608304,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,252,whole_mrm1_physical_skip,1,62,225.37640000518877,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,253,whole_mrm1_physical_skip,1,62,225.32549999596085,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,254,whole_mrm1_physical_skip,1,62,237.56270000012591,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,255,whole_mrm1_physical_skip,1,62,219.0480999997817,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,256,whole_mrm1_physical_skip,1,62,210.18249999906402,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,257,whole_mrm1_physical_skip,1,62,205.1858999984688,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,258,whole_mrm1_physical_skip,1,62,214.54369999992196,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,259,whole_mrm1_physical_skip,1,62,215.43400000518886,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,260,whole_mrm1_physical_skip,1,62,215.50879999995232,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,261,whole_mrm1_physical_skip,1,62,204.65130000229692,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,262,whole_mrm1_physical_skip,1,62,219.95679999963613,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,263,whole_mrm1_physical_skip,1,62,216.66349999577506,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,264,whole_mrm1_physical_skip,1,62,222.48450000188313,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,265,whole_mrm1_physical_skip,1,62,209.1324000066379,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,266,whole_mrm1_physical_skip,1,62,216.1331000024802,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,267,whole_mrm1_physical_skip,1,62,216.01180000288878,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,268,whole_mrm1_physical_skip,1,62,216.98789999936707,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,269,whole_mrm1_physical_skip,1,62,235.39249999885214,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,245,whole_mrm1_physical_skip,2,63,235.7802000042284,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,246,whole_mrm1_physical_skip,2,63,256.4277999990736,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,247,whole_mrm1_physical_skip,2,63,261.73869999911403,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,248,whole_mrm1_physical_skip,2,63,227.6856000025873,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,249,whole_mrm1_physical_skip,2,63,218.3353000000352,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,250,whole_mrm1_physical_skip,2,63,206.19409999926575,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,251,whole_mrm1_physical_skip,2,63,220.4494000034174,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,252,whole_mrm1_physical_skip,2,63,210.16590000363067,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,253,whole_mrm1_physical_skip,2,63,209.45290000236128,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,254,whole_mrm1_physical_skip,2,63,210.51240000088,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,255,whole_mrm1_physical_skip,2,63,218.93999999883818,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,256,whole_mrm1_physical_skip,2,63,209.12780000071507,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,257,whole_mrm1_physical_skip,2,63,212.2218000004068,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,258,whole_mrm1_physical_skip,2,63,220.50640000088606,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,259,whole_mrm1_physical_skip,2,63,208.6044999959995,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,260,whole_mrm1_physical_skip,2,63,212.3135000001639,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,261,whole_mrm1_physical_skip,2,63,204.19280000351137,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,262,whole_mrm1_physical_skip,2,63,270.22739999665646,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,263,whole_mrm1_physical_skip,2,63,283.578700000362,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,264,whole_mrm1_physical_skip,2,63,300.04409999673953,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,265,whole_mrm1_physical_skip,2,63,287.55439999804366,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,266,whole_mrm1_physical_skip,2,63,224.56529999908525,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,267,whole_mrm1_physical_skip,2,63,217.06120000453666,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,268,whole_mrm1_physical_skip,2,63,216.9754999995348,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,269,whole_mrm1_physical_skip,2,63,207.83440000377595,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,245,baseline,2,64,219.36429999914253,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,246,baseline,2,64,227.90579999855254,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,247,baseline,2,64,226.13479999563424,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,248,baseline,2,64,220.9039000008488,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,249,baseline,2,64,234.38829999940936,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,250,baseline,2,64,232.6424999992014,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,251,baseline,2,64,230.30400000425288,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,252,baseline,2,64,228.66709999652812,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,253,baseline,2,64,246.3287999999011,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,254,baseline,2,64,250.93290000222623,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,255,baseline,2,64,255.4519999976037,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,256,baseline,2,64,257.72460000007413,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,257,baseline,2,64,241.84109999623615,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,258,baseline,2,64,220.43269999994664,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,259,baseline,2,64,234.17480000352953,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,260,baseline,2,64,242.14500000380212,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,261,baseline,2,64,231.95389999455074,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,262,baseline,2,64,222.59149999445071,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,263,baseline,2,64,230.36190000129864,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,264,baseline,2,64,227.96350000135135,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,265,baseline,2,64,227.61719999834895,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,266,baseline,2,64,231.3674000033643,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,267,baseline,2,64,254.37170000077458,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,268,baseline,2,64,239.93960000370862,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,269,baseline,2,64,244.47910000162665,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,245,baseline,3,65,273.40080000431044,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,246,baseline,3,65,275.11510000476846,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,247,baseline,3,65,270.08870000281604,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,248,baseline,3,65,267.65039999736473,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,249,baseline,3,65,242.90190000465373,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,250,baseline,3,65,265.17290000629146,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,251,baseline,3,65,391.1401000004844,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,252,baseline,3,65,276.4723999935086,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,253,baseline,3,65,242.04270000336692,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,254,baseline,3,65,246.8942000050447,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,255,baseline,3,65,257.3887999969884,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,256,baseline,3,65,287.5902999949176,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,257,baseline,3,65,261.61510000383714,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,258,baseline,3,65,252.10019999940414,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,259,baseline,3,65,269.33200000348734,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,260,baseline,3,65,277.7462000012747,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,261,baseline,3,65,292.9828999986057,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,262,baseline,3,65,259.60489999852143,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,263,baseline,3,65,248.7697999968077,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,264,baseline,3,65,254.58960000105435,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,265,baseline,3,65,249.2067000057432,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,266,baseline,3,65,264.3220000027213,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,267,baseline,3,65,259.0076999986195,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,268,baseline,3,65,236.91130000224803,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,269,baseline,3,65,236.0597000006237,142538240,167772160,1,torch.float32,False,False,False
R3-D11,primary,Freeman3,245,whole_mrm1_physical_skip,3,66,232.75780000403756,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,246,whole_mrm1_physical_skip,3,66,231.91750000114553,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,247,whole_mrm1_physical_skip,3,66,220.29180000390625,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,248,whole_mrm1_physical_skip,3,66,214.26429999701213,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,249,whole_mrm1_physical_skip,3,66,221.15209999901708,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,250,whole_mrm1_physical_skip,3,66,256.65570000273874,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,251,whole_mrm1_physical_skip,3,66,251.59120000171242,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,252,whole_mrm1_physical_skip,3,66,268.3866000006674,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,253,whole_mrm1_physical_skip,3,66,234.55499999545282,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,254,whole_mrm1_physical_skip,3,66,232.48010000679642,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,255,whole_mrm1_physical_skip,3,66,224.98120000091149,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,256,whole_mrm1_physical_skip,3,66,227.94080000312533,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,257,whole_mrm1_physical_skip,3,66,221.03609999612672,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,258,whole_mrm1_physical_skip,3,66,216.12119999917923,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,259,whole_mrm1_physical_skip,3,66,214.77210000011837,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,260,whole_mrm1_physical_skip,3,66,214.22220000386005,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,261,whole_mrm1_physical_skip,3,66,225.96060000068974,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,262,whole_mrm1_physical_skip,3,66,214.7116999985883,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,263,whole_mrm1_physical_skip,3,66,217.243300001428,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,264,whole_mrm1_physical_skip,3,66,205.42810000188183,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,265,whole_mrm1_physical_skip,3,66,218.09700000449084,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,266,whole_mrm1_physical_skip,3,66,239.47960000077728,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,267,whole_mrm1_physical_skip,3,66,237.4601999981678,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,268,whole_mrm1_physical_skip,3,66,245.68219999491703,142538240,167772160,1,torch.float32,False,False,True
R3-D11,primary,Freeman3,269,whole_mrm1_physical_skip,3,66,264.75370000116527,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,13,whole_mrm1_physical_skip,1,67,212.97490000142716,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,14,whole_mrm1_physical_skip,1,67,255.43079999624752,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,15,whole_mrm1_physical_skip,1,67,279.4196999966516,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,16,whole_mrm1_physical_skip,1,67,277.03720000135945,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,17,whole_mrm1_physical_skip,1,67,258.0219000010402,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,18,whole_mrm1_physical_skip,1,67,215.56599999894388,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,19,whole_mrm1_physical_skip,1,67,215.0510000064969,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,20,whole_mrm1_physical_skip,1,67,212.12720000039553,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,21,whole_mrm1_physical_skip,1,67,210.16790000430774,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,22,whole_mrm1_physical_skip,1,67,209.0018999952008,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,23,whole_mrm1_physical_skip,1,67,209.4465999980457,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,24,whole_mrm1_physical_skip,1,67,209.0221999969799,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,25,whole_mrm1_physical_skip,1,67,205.8815999989747,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,26,whole_mrm1_physical_skip,1,67,201.95919999969192,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,27,whole_mrm1_physical_skip,1,67,196.16880000103265,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,28,whole_mrm1_physical_skip,1,67,206.05490000161808,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,29,whole_mrm1_physical_skip,1,67,213.49530000588857,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,30,whole_mrm1_physical_skip,1,67,255.43049999396317,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,31,whole_mrm1_physical_skip,1,67,244.9756999994861,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,32,whole_mrm1_physical_skip,1,67,252.24610000441317,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,33,whole_mrm1_physical_skip,1,67,244.26949999906356,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,34,whole_mrm1_physical_skip,1,67,285.8486000041012,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,35,whole_mrm1_physical_skip,1,67,237.365699998918,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,36,whole_mrm1_physical_skip,1,67,219.81219999725,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,37,whole_mrm1_physical_skip,1,67,228.66719999728957,142538240,167772160,1,torch.float32,False,False,True
R3-D09,control,Human7,13,baseline,1,68,239.7627000027569,142538240,167772160,1,torch.float32,False,False,False
