pair_id,side,sequence,frame_index,comparison,maximum_float_bbox_abs_diff,integer_bbox_exact,score_map_max_abs_diff,confidence_abs_diff,left_end_state_sha256,right_end_state_sha256,continuation_state_exact,tolerance,status
R3-D09,control,Human7,21,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,22,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,23,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,24,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,25,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,26,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,27,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,28,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,29,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,30,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,31,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,32,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,33,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,34,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,35,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,36,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,37,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,df52cb700b5b07d52fb91fb42d7d69623433055d03f820b7f2ddb62de9f0a5a8,True,1e-06,PASS
R3-D09,control,Human7,13,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,14,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,15,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,16,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,17,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,18,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,19,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,20,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,21,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,22,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,23,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,24,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,25,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,26,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,27,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,28,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,29,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,30,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,31,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,32,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,33,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,34,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,35,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,36,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D09,control,Human7,37,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,0c897df619f2e4550d709bbee7ffc60f71f0ca5ab38b2b94480661937af2330e,True,1e-06,PASS
R3-D06,control,Human8,1,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,2,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,3,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,4,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,5,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,6,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,7,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,8,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,9,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,10,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,11,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,12,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,13,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,14,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,15,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,16,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,17,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,18,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,19,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,20,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,21,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,22,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,23,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,24,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,25,WHOLE_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,7022804d5dddfde5bfdb685d68b0a09564d8559ddc4c23f01bab83ab1befc1de,True,1e-06,PASS
R3-D06,control,Human8,1,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,2,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,3,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,4,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,5,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,6,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,7,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,8,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,9,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,10,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,11,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,12,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,13,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,14,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,15,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,16,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,17,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,18,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,19,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,20,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,21,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,22,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,23,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
R3-D06,control,Human8,24,MLP_MRM1_ZERO_VS_PHYSICAL,0.0,True,0.0,0.0,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,3d15735a7a4d343a909f7be691bae0dc04a6f9b7aecad1446867ab49e29cf736,True,1e-06,PASS
